Created date (UTC),Amount,Amount Refunded,Description,Statement Descriptor,Status,Seller Message,Taxes On Fee,Card ID,Customer ID,Shipping Address City,Shipping Address State,Invoice ID
2024-08-20 17:53:33,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PpwFLHsrWBJzFX2tSn1V8hG,cus_Q8BKPHfogxlVy3,Campinas,SP,in_1PpGpkHsrWBJzFX2wILjZIfT
2024-08-20 17:20:56,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PIYuvHsrWBJzFX2QIUI6S6R,cus_Q8qcIyfP8uW5RN,São Paulo,SP,in_1PpunQHsrWBJzFX2uneZtR5a
2024-08-20 15:34:33,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PIXFOHsrWBJzFX2JzI9n5OG,cus_Q8otZMY9qIPDro,São Paulo,SP,in_1Ppt8SHsrWBJzFX2B5o56zxF
2024-08-20 15:33:33,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PIXEKHsrWBJzFX2uSp6vCRx,cus_Q8osqdD4LfrBsC,São Paulo,SP,in_1Ppt7SHsrWBJzFX2Scel4AkO
2024-08-19 18:04:05,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PTRkpHsrWBJzFX2eAUa2E3R,cus_QK5wIWU6Xa8T9x,Salto,SP,in_1PpYzWHsrWBJzFX2jySPKtTs
2024-08-19 04:38:59,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PTFC8HsrWBJzFX2gYvoYwmE,cus_QJsxYF8v73eDcT,Juiz de Fora,MG,in_1PpMQBHsrWBJzFX253NgyxZz
2024-08-19 04:04:56,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Pe6yxHsrWBJzFX2GhPmKGUJ,cus_QV7DTjDV9bUBAT,Itariri,SP,in_1PpLsbHsrWBJzFX2W0UxSPTK
2024-08-19 02:49:53,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Pape2HsrWBJzFX2F1zOYmrE,cus_QRj6HoK0vIAExI,Rio de Janeiro,RJ,in_1Pm4QyHsrWBJzFX28Uup2azY
2024-08-19 01:14:11,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PZYiCHsrWBJzFX25M09oqO2,cus_Q8DoTvjQlkGMxr,São Paulo,SP,in_1PpJDdHsrWBJzFX2FiXUDrof
2024-08-19 00:32:56,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PHwc0HsrWBJzFX2Sg81BQmD,cus_Q8D2pQq6E5bb1b,Sao Paulo,SP,in_1PpIZlHsrWBJzFX2tnUWFkL3
2024-08-18 22:53:47,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PHv5NHsrWBJzFX2Jh4EBEmU,cus_Q8BSaxG2gLfc6B,São Paulo,SP,in_1PpH29HsrWBJzFX2E8Zj1ZJo
2024-08-18 21:44:29,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PHtyUHsrWBJzFX2FgNf3OiA,cus_Q8AJugXMrWbqba,Sao carlos,SP,in_1PpFx0HsrWBJzFX2rOzp7E9g
2024-08-18 02:53:16,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PHcPNHsrWBJzFX2ugBx0Qpl,cus_Q7s7UwHoAR3mFL,São Paulo,SP,in_1PoyIpHsrWBJzFX2BzmxZvOA
2024-08-18 01:31:52,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PHb8iHsrWBJzFX2MWyI6CLZ,cus_Q7qqS7wLroNF2u,São Paulo,SP,in_1Pox1mHsrWBJzFX2ZOJqFVOI
2024-08-18 00:33:48,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PHaBtHsrWBJzFX2rZsDul0I,cus_Q7prpBWYJYb1Lu,São Paulo,SP,in_1Pow7GHsrWBJzFX2hiNGR6w7
2024-08-17 21:10:19,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PHX2DHsrWBJzFX2USt7zqpF,cus_Q7mbK22vxhV2Ka,São Paulo,SP,in_1Posw4HsrWBJzFX2IYj9flgm
2024-08-16 14:38:28,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PSJDpHsrWBJzFX2VlMcTyo7,cus_QIv4VnHBy4pz4V,São Paulo,SP,in_1PoQLIHsrWBJzFX2TsTpftOQ
2024-08-16 11:11:41,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PSFxGHsrWBJzFX2WwFkZSmA,cus_QIrgXiGg1JMZjz,Caraguatatuba,SP,in_1PoN7tHsrWBJzFX2eyNnPi3r
2024-08-15 21:34:00,24.5,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PoBIvHsrWBJzFX2ctwGHV2C,cus_QfWL6rftGFhc5B,Atibaia,SP,in_1PoBIxHsrWBJzFX2hIRT65E1
2024-08-15 20:09:41,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PS1sIHsrWBJzFX2EVQDGWZT,cus_QId6i2XhNk8biW,Ribeirão Pires,SP,in_1Po92sHsrWBJzFX2jbGFK6Ua
2024-08-14 22:10:55,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PRhIdHsrWBJzFX2MZBvDckd,cus_QIHsOmhPa0JZjz,Barueri,SP,in_1PnoS8HsrWBJzFX2bMTfet4K
2024-08-14 20:21:53,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PRfZyHsrWBJzFX24DreqHji,cus_QIG6GmQvLNu7dS,São Paulo,SP,in_1PnmlPHsrWBJzFX2ibKgcnCa
2024-08-14 18:24:12,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PRdn6HsrWBJzFX2VVjCx6qd,cus_QIEFPork2QLE5z,Jundiaí,SP,in_1PnkvNHsrWBJzFX2TXODVsRt
2024-08-14 17:18:47,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PnkqNHsrWBJzFX26bwxZEL7,cus_Qf50uCztUhpdh3,Sao paulo,SP,in_1PnkqQHsrWBJzFX2OlJSqzls
2024-08-14 14:23:46,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PRZxTHsrWBJzFX2xGBgpD3r,cus_QIAIkjbbMxlsRV,São Paulo,SP,in_1PnhAGHsrWBJzFX2Lzym4j9v
2024-08-14 14:04:05,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PRZkTHsrWBJzFX200Pm60zT,cus_QIA4YMCH0gUP9e,São Paulo,SP,in_1PngrRHsrWBJzFX26jGABmh2
2024-08-14 13:23:04,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PRZ2yHsrWBJzFX2htuUbedG,cus_QI9LTDPgVARFXQ,Santo André,SP,in_1PngDlHsrWBJzFX2zcoaWpon
2024-08-14 03:52:08,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PRQD7HsrWBJzFX2k17HeqAI,cus_QI0DQSRcFWbiES,Bragança Paulista,SP,in_1PnXIjHsrWBJzFX2ZNL689X1
2024-08-14 01:25:20,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PRNpVHsrWBJzFX2frZd0UNQ,cus_QHxlM53l15xeHA,São João da Boa Vista,SP,in_1PnV0yHsrWBJzFX2KIypHkMX
2024-08-14 01:23:36,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PRNpfHsrWBJzFX2JRzVQWZI,cus_QHxlVgNvSUTuD0,São Paulo,SP,in_1PnUzFHsrWBJzFX2JEYlCs6n
2024-08-13 23:07:55,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PRLjNHsrWBJzFX2kudUkp5q,cus_QHvaeZPv3Akcrg,ribeirao preto,sao paulo,in_1PnSs5HsrWBJzFX2jL0rmfdB
2024-08-13 20:39:38,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PRJRkHsrWBJzFX2tcgsaXgw,cus_QHtEfxJlORTEHp,São Paulo,SP,in_1PnQYgHsrWBJzFX2cXgLiH4u
2024-08-13 20:03:00,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PRIlHHsrWBJzFX2PIvzfhSS,cus_QHsWSbGt9STPK6,São Paulo,SP,in_1PnPynHsrWBJzFX2hNrhBBL1
2024-08-13 19:43:55,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PRITcHsrWBJzFX28QvPSUhJ,cus_QHsEqNTJItCWnu,São Paulo,SP,in_1PnPgwHsrWBJzFX2qdCgq7Px
2024-08-12 22:01:38,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PQyBuHsrWBJzFX2GXX0SWcr,cus_QHXGSDO69AWYVh,Valinhos,SP,in_1Pn5MHHsrWBJzFX2F1d69nk5
2024-08-12 19:56:19,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PQwIjHsrWBJzFX2lvSkqY7I,cus_QHVJoHLCTQSD4S,São Paulo,SP,in_1Pn3P4HsrWBJzFX28TKM8cYv
2024-08-12 18:09:52,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PQucoHsrWBJzFX2j6MZP6FF,cus_QHTaIvAUF1cKmb,Barueri,SP,in_1Pn1jiHsrWBJzFX2zJfPRcKW
2024-08-12 17:04:18,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PQtW9HsrWBJzFX2BUCrMcoL,cus_QHSRHtmUMrjCPD,São Paulo,SP,in_1Pn0iEHsrWBJzFX2T1wJHiCK
2024-08-12 10:48:32,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PQnl9HsrWBJzFX2llaZXln2,cus_QHMUTRH6ObJQ9o,Conceição da Aparecida,MG,in_1Pmur1HsrWBJzFX24NHnz33U
2024-08-12 02:38:59,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PbYN9HsrWBJzFX2I9Dhj9lV,cus_QSTJFFcHXkFsti,Praia Grande,SP,in_1PmnDhHsrWBJzFX230ygavKo
2024-08-12 02:17:33,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PQfmYHsrWBJzFX2Xpv7lvO5,cus_QHEFP5piOgqnmY,São Paulo,SP,in_1PmmsvHsrWBJzFX29OQYe2pm
2024-08-12 01:09:46,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PQedWHsrWBJzFX2guJFzBE5,cus_QHD3VJtC3CMZrr,São Paulo,SP,in_1PmlpEHsrWBJzFX2VUexk0yu
2024-08-11 23:43:01,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PmlPaHsrWBJzFX2QhI55Amt,cus_Qe3WmQnWIG1qla,Praia Grande,SP,in_1PmlPcHsrWBJzFX2bUvJH1qb
2024-08-11 19:30:39,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PQZPvHsrWBJzFX2PykrwxXa,cus_QH7fukrHSXlMFP,Araraquara,SP,in_1PmgWPHsrWBJzFX21gK48SPr
2024-08-11 16:41:56,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PQWicHsrWBJzFX2IfxGQO4N,cus_QH4s7zkutFad8q,São Bernardo do Campo,SP,in_1PmdtPHsrWBJzFX2KhR1Pz9y
2024-08-11 13:18:54,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PbNHZHsrWBJzFX2FaCFbqiP,cus_QH1f4rpYAIR92L,Ribeirão Preto / SP,SP,in_1PmajPHsrWBJzFX2LLRBhlKt
2024-08-11 12:14:37,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PQSaEHsrWBJzFX2GmPnltby,cus_QH0bhlOiTXVPEA,São Paulo,SP,in_1PmZijHsrWBJzFX27KaYZ3QG
2024-08-11 03:55:50,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PQKqfHsrWBJzFX2OUtQJAya,cus_QGsbAPwYfsE8BE,Embu-Guaçu,SP,in_1PmRvnHsrWBJzFX2uSOczIeD
2024-08-10 20:06:36,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PQDSWHsrWBJzFX2pbJlDRhV,cus_QGkyJ7EddRU0Br,Mogi Guaçu,SP,in_1PmKbeHsrWBJzFX2WKE5Yu0c
2024-08-10 18:43:31,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PQC5WHsrWBJzFX2LFAJIcHW,cus_QGjYBIgunKs57j,MairiporÃ,SP,in_1PmJJzHsrWBJzFX2AWbzKZtp
2024-08-10 17:16:44,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PdgpaHsrWBJzFX2hKH2Ceke,cus_QGiJPt7ZcKOtqq,TATUI,SP,in_1PmHxsHsrWBJzFX2GKdODNus
2024-08-10 06:36:50,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PQ0lkHsrWBJzFX289H7jtgE,cus_QGXrHFxgpTEv5T,São Paulo,SP,in_1Pm7yAHsrWBJzFX2GojxuMPM
2024-08-10 04:57:03,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PPzKRHsrWBJzFX2wsKVzaGU,cus_QGWNxM1etRGYKb,São Paulo,SP,in_1Pm6PoHsrWBJzFX2192q9z1Y
2024-08-10 04:27:59,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PPymwHsrWBJzFX2drGBghA8,cus_QGVospkcLMuq2k,Bom Jesus dos Perdões,SP,in_1Pm5xiHsrWBJzFX2aqkBFXwd
2024-08-10 00:38:29,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PanXHHsrWBJzFX2FvHRWAkh,cus_QRgve0gbimOVX5,Osasco,SP,in_1Pm2NoHsrWBJzFX2uravL9Sa
2024-08-09 17:53:43,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PTRkpHsrWBJzFX2eAUa2E3R,cus_QK5wIWU6Xa8T9x,Salto,SP,in_1PeK3VHsrWBJzFX2pOZ2dNeU
2024-08-09 16:30:55,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PPnarHsrWBJzFX2kLjNahs4,cus_QGKFcU9yi1idLT,São Paulo,SP,in_1PlulQHsrWBJzFX2WQxAumUR
2024-08-09 16:20:04,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PbtIqHsrWBJzFX2bWLwp8Ak,cus_QGKA8nb34K8yEi,São Bernardo do Campo,SP,in_1PlubWHsrWBJzFX2SR7cUs9S
2024-08-09 12:44:27,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PPk7lHsrWBJzFX2ImQhug04,cus_QGGfwskzFwzDul,São Vicente ,SP,in_1PlrEGHsrWBJzFX2AZvGUbbq
2024-08-08 19:50:18,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PPUDuHsrWBJzFX2dp5ehCnZ,cus_QG0EdHe1bKIpLW,Carapicuíba,SP,in_1PlbOzHsrWBJzFX2OTRm75k6
2024-08-08 16:44:33,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PaJeGHsrWBJzFX2wRgR8VjL,cus_QRC1lAGV2piCwi,Limeira,SP,in_1PlYVlHsrWBJzFX2pLZ5aTLZ
2024-08-07 23:57:06,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PZJwAHsrWBJzFX2aUZ2fxJD,cus_QFgy0OEunHxxgn,Campos do Jordão,SP,in_1PlImcHsrWBJzFX2XsJWR2oD
2024-08-07 22:34:47,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PPAKlHsrWBJzFX2R9P6GXly,cus_QFfgf0QQpUryqE,Jaboticabal,SP,in_1PlHV8HsrWBJzFX26qbTkSi3
2024-08-07 22:12:22,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PP9xyHsrWBJzFX2BLqiWzQv,cus_QFfIZ7o7fijo1h,Osasco,SP,in_1PlH9CHsrWBJzFX2o14vvnnl
2024-08-07 18:07:50,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PP65UHsrWBJzFX2gZcN2zYX,cus_QFbI1ZbFyiEc7u,Jundiaí,SP,in_1PlDJnHsrWBJzFX239BZwR0Z
2024-08-07 11:53:50,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PP0N5HsrWBJzFX2g0jfX2BI,cus_QFVN0hHWemJ7M9,São Paulo,SP,in_1Pl7UtHsrWBJzFX2jlMSW8US
2024-08-07 10:45:47,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1POzEPHsrWBJzFX2ZS7PWd4O,cus_QFUCc5fUDLxpuC,Santa Barbara d'Oeste,SP,in_1Pl6QQHsrWBJzFX2eqEZG5WS
2024-08-06 23:57:57,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1POp4lHsrWBJzFX2VFEv3qer,cus_QFJiELPHkfsfOQ,Tupã,SP,in_1PkwK5HsrWBJzFX2XQtWv9ha
2024-08-06 22:31:06,24.5,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PkvuFHsrWBJzFX2wH0N2auR,cus_QcAEb2vMVKp1He,São Paulo,SP,in_1PkvuGHsrWBJzFX2Z6hKZfwM
2024-08-06 18:10:08,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PaJd4HsrWBJzFX2Of44944I,cus_QFE8dqmFZA7Bhl,São Carlos,SP,in_1Pkqt6HsrWBJzFX2M9flETrZ
2024-08-06 17:35:03,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PXWJfHsrWBJzFX2FTEtyWOR,cus_QOIvVT3lWC8qvv,Poços de Caldas,MG,in_1PiOcGHsrWBJzFX2TTlARnTE
2024-08-06 15:32:39,24.5,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PkpNIHsrWBJzFX2utw9dg4R,cus_Qc3UBMrkYy83NZ,São José do Rio Preto,SP,in_1PkpNJHsrWBJzFX20G2Onlul
2024-08-06 14:08:30,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PY5ZrHsrWBJzFX2wANz1aoZ,cus_QAJMayVKFK6mCm,São Paulo,SP,in_1Pg5rKHsrWBJzFX2tt45dDwo
2024-08-06 14:02:20,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1POftEHsrWBJzFX2nsHpKj5n,cus_QFADEkwySjPKT7,Santo André,SP,in_1Pkn0eHsrWBJzFX2luEfoYw9
2024-08-06 13:31:22,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PknTiHsrWBJzFX2fHFs8yam,cus_QEdVo4U68tcf3a,São Paulo,SP,in_1PkHJ0HsrWBJzFX2mLQWjuHF
2024-08-06 12:05:04,49.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1Pkm8QHsrWBJzFX2uaTqqMjm,cus_Qc05V6Dpztjf06,Barueri,SP,in_1Pkm5aHsrWBJzFX2uJUhfrnB
2024-08-05 22:07:09,384.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PkZ3VHsrWBJzFX2BHLJJ9SK,cus_Qbmcs8npSSfzSk,Belo Horizonte,MG,in_1PkZ3YHsrWBJzFX2mbQFoX8l
2024-08-05 21:04:14,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1POQ1nHsrWBJzFX29AVV2Icp,cus_QEtpDBCK7KgEM1,São Paulo,SP,in_1PkX7eHsrWBJzFX2a4BWHx0y
2024-08-05 20:32:35,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PkXZnHsrWBJzFX2MFXdDF2J,cus_QEcf7gb2hpXvH4,Jundiaí,SP,in_1PkGVqHsrWBJzFX2B08utdIp
2024-08-05 20:09:01,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1POPBkHsrWBJzFX2MQ8VouFN,cus_QEsx1cArG0VGID,SÃo Paulo,SP,in_1PkWGdHsrWBJzFX22nY2TKi5
2024-08-05 18:36:00,384.0,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PkVlCHsrWBJzFX29ymA4ZmX,cus_QbjDGgVHJwZ2gQ,Rio de Janeiro,RJ,in_1PkVlDHsrWBJzFX20IqNFdGn
2024-08-05 09:06:21,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1POEoqHsrWBJzFX2FoS3Oy76,cus_QEiFK0zr8c5WNZ,VitÓria,ES,in_1PkLvLHsrWBJzFX2pDCfTrpD
2024-08-05 01:32:45,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PkFmyHsrWBJzFX2s5c4akLJ,cus_QDT0Kmw8pObYcu,São Paulo,SP,in_1PXuNQHsrWBJzFX2FmfnUQIV
2024-08-05 01:11:17,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PO7NuHsrWBJzFX2dPPGU6qd,cus_QEaZBQ5lDTsNZw,São Paulo,SP,in_1PkEV4HsrWBJzFX2kgwi3fu4
2024-08-04 23:48:54,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PO67ZHsrWBJzFX2T84CVSZ4,cus_QEZGgD1cxrGeCj,Barueri,SP,in_1PkDDpHsrWBJzFX2sprjjvk3
2024-08-04 23:19:44,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PO5fuHsrWBJzFX2kK0xo6iq,cus_QEYnmZ1vpcTZoZ,Osasco,SP,in_1PkClWHsrWBJzFX2srzju264
2024-08-04 20:21:22,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PHcsBHsrWBJzFX2a1GZmRgT,cus_Q7sdR0y8hNM8Mq,São Paulo,SP,in_1PdjxPHsrWBJzFX22N4xDWog
2024-08-04 14:48:20,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PNxgIHsrWBJzFX2Lc2Yllsp,cus_QEQX8kOTw0ealw,São Paulo,SP,in_1Pk4mMHsrWBJzFX2YB0Apaim
2024-08-04 05:03:00,24.5,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PjwasHsrWBJzFX2IRrjDqPQ,cus_Qb8sBh2XsbGqoR,São Paulo,SP,in_1PjwatHsrWBJzFX2mj9yAsZb
2024-08-03 03:02:10,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PYIVFHsrWBJzFX2iIlWQrGG,cus_QP6iB8MgkA9sG9,Barueri,SP,in_1PjXHVHsrWBJzFX2PMCqxCZ0
2024-08-03 02:41:21,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PYIC1HsrWBJzFX2iDsmSckb,cus_QP6O3EKNH6GdiG,São Paulo,SP,in_1PjWy3HsrWBJzFX2tKDTWcCN
2024-08-03 02:35:07,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PYI3EHsrWBJzFX2Fu4Pfwty,cus_QP6FGsFivLyHeU,Santana de Parnaíba,SP,in_1PjWrVHsrWBJzFX2iU9YcHlQ
2024-08-03 02:09:14,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PYHgFHsrWBJzFX2U0CB5N7t,cus_QP5sTJIcchm4no,São Paulo,SP,in_1PjWSbHsrWBJzFX23thSGLeH
2024-08-03 01:23:30,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PYGxVHsrWBJzFX2M2V1agz7,cus_QP57hJZlDXEH1u,Vargem Grande Paulista,SP,in_1PjVkKHsrWBJzFX2uQrz1eES
2024-08-03 00:18:13,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PYFwsHsrWBJzFX2b1mf6oVC,cus_QP45DN4KKcw5gL,SÃo Paulo,SP,in_1PjUjEHsrWBJzFX2QSCjsnTd
2024-08-02 23:55:07,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PNNGbHsrWBJzFX2UG7iPSrX,cus_QDouuzv9SGo7JE,São Paulo,SP,in_1PjUN6HsrWBJzFX2zHrWtEly
2024-08-02 23:30:11,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PQzeSHsrWBJzFX2cZ5bN3fF,cus_QHYmFiK9JB8otE,São Paulo,SP,in_1PbrxyHsrWBJzFX2FRnfpw2s
2024-08-02 20:12:58,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PYC7JHsrWBJzFX2TONAURCH,cus_QP07DnP8WJquTa,Sao Paulo,SP,in_1PjQtjHsrWBJzFX2VH3jbqsc
2024-08-02 15:56:23,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PNFn5HsrWBJzFX2Msyygnud,cus_QDhBYSYLBbZvzs,Jandira,SP,in_1PjMtQHsrWBJzFX2D2ijbKyJ
2024-08-02 12:55:07,49.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PY5HPHsrWBJzFX2P5cN7JT9,cus_QOt3n4FIbmlSu7,São Paulo,SP,in_1PjK49HsrWBJzFX2eJYEEOvV
2024-08-02 12:27:21,24.5,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PjKZmHsrWBJzFX2Lpa1aYJm,cus_QaVa2RfaEnJxnt,São Paulo,SP,in_1PjKZnHsrWBJzFX28xv6vamu
2024-08-02 05:48:37,24.5,0.0,Subscription creation,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PjELvHsrWBJzFX2GAdffW1v,cus_QaPAvKzsw4AoD7,São Paulo,SP,in_1PjELwHsrWBJzFX2sw45aAfo
2024-08-01 21:37:09,32.0,0.0,Subscription update,EXPERIMENTAI,Paid,Payment complete.,0.0,pm_1PiizhHsrWBJzFX2CrvdIXoB,cus_QDPUITsPvrcmsi,São Paulo,SP,in_1Pj5jeHsrWBJzFX2whMHNy7M
